Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Daily_Web_Visits,Ad_Spend,Customer_Segment,Satisfaction_Score,Delivery_Time,Quarter,Promotion_Flag,Return_Rate
2024-03-11,Keyboard,Accessories,West,7,532,121.03,8776,913.72,Frecuente,9.6,13,1,0,0.01
2023-02-19,Smartphone,Electronics,South,4,3152,307.62,3113,345.44,Frecuente,7.1,14,1,0,0.085
2023-12-04,Monitor,Accessories,East,9,8586,1555.82,7775,1210.35,Ocasional,8.5,2,4,0,0.143
2022-10-21,Monitor,Accessories,South,2,1046,273.38,1817,667.55,Premium,8.7,13,4,0,0.139
2022-02-15,Tablet,Electronics,West,4,3452,560.31,3165,1065.24,Frecuente,8.7,3,1,1,0.032
2022-03-12,Monitor,Accessories,West,4,2368,361.02,3193,140.53,Ocasional,8.0,9,1,1,0.029
2022-10-20,Camera,Electronics,South,2,1924,422.25,3170,715.55,Frecuente,7.6,10,4,1,0.023
2022-09-19,Laptop,Electronics,West,5,4580,1148.06,6909,61.76,Ocasional,9.0,3,3,0,0.123
2024-11-02,Headphones,Accessories,East,5,3735,423.94,9186,1020.35,Nuevo,7.2,1,4,1,0.074
2023-05-13,Monitor,Accessories,North,4,2476,417.16,9148,528.69,Ocasional,6.8,14,2,1,0.051
2023-07-13,Laptop,Electronics,South,2,162,16.51,7544,1424.89,Frecuente,8.2,13,3,0,0.049
2022-07-04,Printer,Office,West,3,258,38.03,2423,499.7,Premium,7.1,3,3,0,0.041
2022-03-19,Keyboard,Accessories,East,4,3524,998.29,9625,854.43,Frecuente,6.1,9,1,0,0.132
2023-05-27,Smartwatch,Electronics,South,8,6184,1796.9,5649,400.93,Ocasional,6.2,3,2,1,0.061
2023-03-07,Monitor,Accessories,West,6,3750,645.69,5686,937.77,Nuevo,8.8,8,1,1,0.037
2022-04-15,Mouse,Accessories,South,5,1465,424.64,7163,711.22,Nuevo,9.9,5,2,1,0.107
2024-03-28,Camera,Electronics,North,4,4480,412.05,7806,568.53,Frecuente,7.8,11,1,0,0.095
2024-02-29,Laptop,Electronics,North,8,1544,281.22,9552,321.46,Ocasional,6.6,9,1,1,0.107
2024-01-21,Headphones,Accessories,North,9,7974,1181.04,6032,185.05,Ocasional,9.3,7,1,0,0.123
2024-03-30,Printer,Office,East,5,5920,1679.15,6295,197.42,Ocasional,7.0,10,1,0,0.015
2024-10-02,Smartwatch,Electronics,South,8,8792,2045.54,7582,1498.58,Ocasional,10.0,7,4,0,0.0
2023-12-18,Smartwatch,Electronics,East,1,294,52.37,2923,630.22,Premium,8.3,1,4,1,0.008
2022-01-23,Camera,Electronics,East,7,1169,264.37,3423,22.86,Premium,6.9,9,1,1,0.106
2024-02-14,Camera,Electronics,West,8,9232,880.52,6442,1430.33,Nuevo,8.0,11,1,0,0.14
2023-10-09,Headphones,Accessories,South,4,1396,135.48,1109,49.57,Frecuente,7.3,7,4,0,0.05
2024-01-23,Camera,Electronics,North,9,10188,1408.18,3544,639.51,Frecuente,9.1,3,1,0,0.117
2022-09-13,Monitor,Accessories,West,2,222,23.65,7320,1081.87,Frecuente,6.4,1,3,0,0.109
2024-04-03,Monitor,Accessories,West,2,1328,358.07,9773,1373.61,Frecuente,9.4,5,2,1,0.147
2024-11-06,Printer,Office,East,9,5085,488.63,5435,1075.07,Nuevo,9.1,11,4,0,0.071
2024-08-02,Mouse,Accessories,West,3,1245,229.73,4296,706.17,Premium,9.4,5,3,0,0.025
2022-08-18,Tablet,Electronics,South,2,960,124.02,4683,1462.17,Premium,9.6,14,3,0,0.115
2024-03-03,Smartphone,Electronics,West,9,5553,329.79,7011,78.19,Ocasional,6.9,5,1,1,0.123
2023-09-10,Keyboard,Accessories,North,2,1790,236.76,5672,1480.6,Ocasional,8.1,6,3,1,0.106
2024-07-11,Keyboard,Accessories,West,8,2712,247.84,720,1277.1,Premium,9.4,11,3,0,0.129
2024-05-06,Laptop,Electronics,North,1,632,89.14,5622,1394.82,Premium,7.5,9,2,0,0.056
2022-01-13,Headphones,Accessories,South,8,4904,520.74,4300,397.06,Frecuente,6.2,1,1,1,0.104
2022-12-05,Keyboard,Accessories,South,1,361,58.8,7157,230.84,Frecuente,7.2,2,4,0,0.04
2022-02-11,Printer,Office,West,9,7290,841.07,8813,1001.71,Premium,7.0,3,1,0,0.067
2024-03-08,Smartwatch,Electronics,South,4,2052,181.64,9643,783.47,Frecuente,9.5,13,1,0,0.036
2024-05-21,Mouse,Accessories,North,3,1842,112.85,6297,794.29,Ocasional,7.9,1,2,1,0.023
2023-12-06,Mouse,Accessories,North,9,10593,2488.69,3944,1388.44,Nuevo,8.7,2,4,1,0.005
2022-08-28,Camera,Electronics,South,6,1218,129.36,4717,937.72,Nuevo,9.8,11,3,0,0.101
2023-11-19,Mouse,Accessories,South,5,4240,426.41,2176,480.37,Frecuente,7.2,9,4,0,0.131
2024-10-29,Keyboard,Accessories,East,2,226,38.52,9391,612.1,Frecuente,9.0,14,4,0,0.047
2022-03-25,Camera,Electronics,East,6,5154,1072.8,8549,217.57,Nuevo,6.1,4,1,0,0.064
2023-07-30,Mouse,Accessories,North,6,1236,304.88,8612,304.62,Ocasional,6.4,10,3,0,0.001
2022-11-14,Tablet,Electronics,South,1,1179,159.42,3617,232.16,Ocasional,6.6,2,4,0,0.062
2024-12-29,Printer,Office,West,5,2275,313.5,3561,1219.23,Frecuente,7.2,9,4,0,0.042
2023-05-21,Smartwatch,Electronics,North,7,6188,1231.3,8637,1063.21,Frecuente,7.6,2,2,0,0.086
2023-12-16,Headphones,Accessories,West,3,2946,666.99,5673,804.91,Ocasional,7.9,13,4,0,0.136
2023-09-10,Headphones,Accessories,South,5,5085,1172.12,7194,574.06,Ocasional,7.0,6,3,0,0.076
2022-05-02,Keyboard,Accessories,North,2,712,205.53,5153,1009.37,Premium,6.3,4,2,1,0.101
2023-02-03,Smartwatch,Electronics,East,6,648,62.25,4706,1223.1,Nuevo,8.7,14,1,0,0.106
2023-02-02,Mouse,Accessories,North,5,2735,483.2,6505,1324.23,Ocasional,6.1,1,1,1,0.023
2022-12-26,Printer,Office,North,6,2910,173.45,8223,829.58,Ocasional,9.2,12,4,1,0.052
2022-05-15,Smartwatch,Electronics,South,1,263,69.39,3674,1233.43,Frecuente,9.7,8,2,1,0.017
2023-12-05,Smartphone,Electronics,North,2,876,66.68,8186,776.73,Ocasional,8.8,10,4,0,0.066
2023-11-05,Mouse,Accessories,West,1,913,162.24,2819,722.3,Ocasional,8.4,4,4,0,0.133
2024-10-13,Laptop,Electronics,South,9,594,93.92,4326,1300.84,Premium,8.6,13,4,0,0.072
2022-02-27,Headphones,Accessories,South,2,956,202.14,9170,591.83,Ocasional,8.6,7,1,0,0.068
2024-06-17,Laptop,Electronics,East,7,7301,2026.43,9567,605.95,Ocasional,9.7,6,2,0,0.031
2023-05-14,Headphones,Accessories,South,6,5754,1628.61,9276,471.27,Ocasional,9.9,7,2,0,0.047
2022-06-21,Headphones,Accessories,East,4,1372,274.47,3502,787.68,Frecuente,7.7,5,2,0,0.14
2022-07-08,Headphones,Accessories,North,8,920,214.27,8511,826.38,Nuevo,8.5,5,3,1,0.045
2024-01-18,Smartphone,Electronics,North,3,885,150.79,9392,997.48,Frecuente,9.2,2,1,0,0.11
2024-12-30,Camera,Electronics,North,1,379,39.41,9792,657.14,Premium,6.0,7,4,1,0.006
2024-09-09,Headphones,Accessories,West,8,1024,201.92,698,342.4,Premium,8.1,7,3,1,0.019
2024-05-04,Keyboard,Accessories,West,4,4312,388.48,7577,1302.93,Frecuente,8.6,6,2,0,0.047
2023-06-06,Mouse,Accessories,East,5,5030,540.73,9969,532.08,Frecuente,8.9,14,2,0,0.135
2022-01-31,Smartphone,Electronics,West,2,1438,315.83,7764,1385.96,Frecuente,7.5,2,1,0,0.033
2022-04-07,Keyboard,Accessories,South,1,419,108.36,2715,326.88,Ocasional,7.2,13,2,1,0.109
2022-02-24,Headphones,Accessories,East,3,3519,935.72,7744,848.89,Frecuente,6.7,13,1,1,0.025
2022-04-03,Tablet,Electronics,East,8,2912,451.97,1499,814.19,Nuevo,8.2,1,2,0,0.092
2023-02-20,Smartphone,Electronics,North,5,4005,226.09,5065,1246.4,Frecuente,9.7,10,1,0,0.088
2023-08-22,Smartwatch,Electronics,South,5,2075,271.71,6449,225.5,Ocasional,9.6,3,3,0,0.093
2023-02-23,Laptop,Electronics,South,2,120,7.74,4836,1366.71,Nuevo,7.4,1,1,1,0.043
2024-08-12,Camera,Electronics,North,4,564,32.8,7148,806.51,Ocasional,7.0,13,3,1,0.024
2023-10-01,Smartwatch,Electronics,East,2,486,62.58,2782,887.44,Ocasional,9.2,2,4,1,0.133
2023-04-15,Smartwatch,Electronics,East,2,1488,342.87,6259,775.05,Ocasional,8.9,5,2,0,0.085
2023-02-24,Laptop,Electronics,West,6,3096,277.68,6625,73.32,Premium,8.0,2,1,0,0.032
2022-11-04,Smartwatch,Electronics,West,8,6488,1845.07,6521,755.69,Premium,7.6,2,4,0,0.062
2024-04-11,Smartwatch,Electronics,West,4,4284,848.44,3248,410.05,Frecuente,6.5,1,2,0,0.01
2022-07-05,Smartwatch,Electronics,North,8,1864,110.81,3401,527.18,Premium,9.1,12,3,0,0.071
2024-05-08,Camera,Electronics,West,5,4435,954.12,2949,980.67,Frecuente,8.5,1,2,1,0.064
2024-10-03,Camera,Electronics,East,4,3296,460.98,4886,756.59,Frecuente,7.5,11,4,1,0.02
2023-05-05,Mouse,Accessories,East,3,780,217.92,6066,157.96,Nuevo,9.7,3,2,0,0.067
2022-06-02,Smartwatch,Electronics,East,7,4396,962.61,3944,128.1,Nuevo,8.6,13,2,0,0.096
2023-05-02,Keyboard,Accessories,South,6,1362,202.68,4394,294.77,Ocasional,9.7,12,2,0,0.139
2022-01-13,Mouse,Accessories,East,7,3843,378.03,3220,302.51,Ocasional,7.9,9,1,1,0.105
2022-09-09,Printer,Office,East,2,2080,450.24,2579,920.29,Frecuente,7.8,12,3,1,0.075
2022-04-07,Mouse,Accessories,South,5,1210,201.45,6745,283.17,Premium,9.7,5,2,0,0.116
2023-11-15,Printer,Office,West,3,2316,356.5,8252,1324.94,Ocasional,9.8,11,4,0,0.042
2023-07-18,Monitor,Accessories,West,6,3366,614.22,3261,330.45,Ocasional,9.8,4,3,0,0.1
2024-06-07,Tablet,Electronics,West,9,6507,1075.51,8675,154.87,Frecuente,9.3,9,2,0,0.001
2024-05-14,Mouse,Accessories,South,1,384,35.36,5924,1316.1,Frecuente,7.8,13,2,0,0.011
2022-01-05,Laptop,Electronics,South,5,3625,563.95,2093,457.08,Frecuente,6.8,11,1,0,0.094
2022-12-14,Tablet,Electronics,South,1,400,45.16,3976,649.63,Frecuente,7.5,4,4,0,0.029
2022-02-22,Monitor,Accessories,North,5,2880,209.58,571,1439.36,Frecuente,9.8,11,1,0,0.103
2023-03-28,Printer,Office,West,6,1608,302.32,872,1417.67,Frecuente,7.5,13,1,0,0.096
2023-02-08,Headphones,Accessories,South,2,1574,196.84,3693,1078.08,Ocasional,9.0,13,1,1,0.01
2024-09-13,Keyboard,Accessories,East,3,2478,584.37,4817,122.03,Nuevo,9.7,11,3,0,0.059
2024-09-20,Headphones,Accessories,East,8,8872,1486.58,8076,898.14,Ocasional,9.9,11,3,0,0.092
2024-03-24,Printer,Office,East,8,2320,668.63,1775,1483.84,Ocasional,9.8,11,1,1,0.107
2023-07-29,Headphones,Accessories,West,3,171,9.02,8472,1421.44,Ocasional,8.2,11,3,0,0.122
2024-11-20,Keyboard,Accessories,South,8,4536,627.13,2727,176.88,Premium,8.0,2,4,0,0.05
2024-06-09,Headphones,Accessories,South,3,1308,73.28,1814,606.03,Ocasional,10.0,12,2,0,0.126
2022-10-27,Laptop,Electronics,North,4,4048,641.23,7148,486.99,Frecuente,6.9,3,4,1,0.053
2022-05-29,Tablet,Electronics,East,9,4041,963.58,7856,212.0,Ocasional,6.8,8,2,0,0.001
2024-05-24,Headphones,Accessories,South,5,5665,332.46,6246,1048.3,Premium,9.9,5,2,0,0.092
2023-11-29,Mouse,Accessories,South,6,6876,1029.92,1599,425.3,Nuevo,8.8,3,4,0,0.036
2023-03-02,Monitor,Accessories,South,1,617,145.37,1595,530.4,Nuevo,8.1,4,1,1,0.019
2022-09-15,Monitor,Accessories,South,6,1440,130.4,4205,153.73,Premium,6.5,2,3,0,0.039
2024-04-17,Smartwatch,Electronics,East,8,472,116.36,4780,756.99,Frecuente,8.1,7,2,0,0.124
2023-06-30,Laptop,Electronics,North,5,5640,1227.77,9986,254.09,Frecuente,9.8,6,2,0,0.137
2022-10-26,Headphones,Accessories,West,6,2640,668.12,3221,659.49,Ocasional,8.4,6,4,0,0.144
2024-07-13,Smartphone,Electronics,South,3,768,72.67,2329,232.15,Ocasional,7.6,2,3,0,0.045
2024-02-22,Keyboard,Accessories,South,1,725,81.96,9486,1431.7,Frecuente,8.2,9,1,0,0.068
2024-04-28,Headphones,Accessories,North,8,1080,210.69,1962,234.57,Ocasional,9.5,3,2,0,0.12
2024-10-30,Headphones,Accessories,South,1,393,40.34,750,792.39,Frecuente,9.7,12,4,0,0.048
2024-06-11,Smartwatch,Electronics,North,4,1264,371.92,4516,311.53,Frecuente,7.6,1,2,1,0.058
2022-09-03,Headphones,Accessories,South,9,4797,1193.95,4310,133.02,Frecuente,8.4,1,3,0,0.036
2022-03-27,Tablet,Electronics,East,8,2080,151.14,6386,319.42,Ocasional,7.1,5,1,0,0.086
2022-02-16,Camera,Electronics,West,4,3812,312.8,8838,101.07,Frecuente,7.8,6,1,1,0.099
2024-02-25,Mouse,Accessories,West,5,3695,463.57,9362,226.31,Frecuente,6.9,14,1,1,0.048
2022-01-31,Mouse,Accessories,South,1,1159,344.22,3251,750.36,Frecuente,8.1,8,1,0,0.004
2024-08-06,Tablet,Electronics,West,9,4149,605.52,9817,984.69,Nuevo,8.3,6,3,1,0.11
2023-12-05,Keyboard,Accessories,East,2,1446,171.73,6510,149.26,Ocasional,7.4,12,4,0,0.092
2024-07-24,Laptop,Electronics,South,1,225,48.82,1161,672.71,Nuevo,7.1,4,3,1,0.033
2022-12-09,Headphones,Accessories,South,1,355,26.8,9415,880.25,Ocasional,6.6,13,4,0,0.047
2023-09-15,Tablet,Electronics,West,7,3164,166.4,1810,366.65,Ocasional,6.6,6,3,0,0.144
2022-10-28,Smartwatch,Electronics,East,1,498,38.67,6091,570.68,Frecuente,8.8,5,4,1,0.095
2023-04-28,Headphones,Accessories,South,5,1315,217.79,8012,126.32,Ocasional,6.9,5,2,0,0.089
2024-09-13,Headphones,Accessories,North,5,2805,438.89,2869,345.79,Frecuente,6.5,1,3,1,0.096
2022-11-01,Monitor,Accessories,East,5,5180,726.62,3071,710.79,Premium,10.0,10,4,0,0.143
2022-06-07,Camera,Electronics,North,5,4045,203.35,5023,1485.85,Frecuente,7.0,9,2,0,0.051
2024-06-22,Laptop,Electronics,North,9,8793,2262.43,8906,1494.47,Premium,9.6,9,2,1,0.042
2024-08-08,Headphones,Accessories,South,8,2592,526.38,2624,1469.84,Nuevo,8.4,10,3,0,0.057
2022-02-08,Keyboard,Accessories,East,7,7819,1708.84,6802,646.17,Nuevo,8.9,1,1,1,0.12
2024-07-11,Smartwatch,Electronics,North,7,2919,325.35,4799,139.41,Ocasional,8.2,13,3,1,0.018
2023-06-03,Printer,Office,South,3,768,85.37,1562,498.89,Premium,6.7,8,2,0,0.031
2023-12-02,Smartphone,Electronics,West,2,1736,388.09,7253,371.82,Nuevo,9.4,10,4,0,0.034
2023-07-18,Smartwatch,Electronics,South,7,6293,389.22,8409,40.91,Ocasional,9.3,1,3,0,0.095
2024-03-21,Headphones,Accessories,South,6,3684,477.02,5968,160.95,Frecuente,7.4,11,1,0,0.096
2024-12-24,Printer,Office,South,9,8370,1064.65,2175,690.72,Ocasional,9.1,10,4,0,0.056
2023-08-24,Keyboard,Accessories,South,4,3788,875.54,1979,522.7,Ocasional,8.2,6,3,0,0.041
2023-08-22,Laptop,Electronics,West,8,8296,1884.18,4523,286.92,Premium,9.6,14,3,1,0.113
2022-10-10,Tablet,Electronics,West,5,325,21.01,5310,1079.83,Ocasional,9.2,10,4,0,0.005
2024-08-16,Camera,Electronics,North,2,2216,444.36,5745,548.53,Ocasional,6.2,13,3,1,0.111
2022-01-31,Laptop,Electronics,North,8,7064,1873.02,2814,1280.76,Frecuente,9.5,12,1,0,0.032
2024-08-08,Mouse,Accessories,East,9,2538,575.41,5257,376.65,Frecuente,9.9,3,3,0,0.135
2024-03-13,Headphones,Accessories,North,1,1151,77.22,3303,816.82,Ocasional,9.0,14,1,0,0.062
2022-01-18,Keyboard,Accessories,East,1,717,137.27,7018,292.53,Ocasional,6.5,11,1,0,0.096
2022-01-12,Smartwatch,Electronics,East,8,3048,444.3,8066,753.04,Nuevo,9.2,3,1,0,0.018
2024-02-19,Keyboard,Accessories,South,3,2070,163.23,6700,245.65,Ocasional,8.6,12,1,0,0.038
2023-08-14,Camera,Electronics,East,5,3630,537.93,511,259.14,Ocasional,7.4,7,3,1,0.105
2022-04-13,Tablet,Electronics,East,7,896,219.98,9924,926.09,Ocasional,9.5,13,2,1,0.083
2024-02-29,Tablet,Electronics,East,7,1981,311.44,725,410.4,Ocasional,8.3,3,1,0,0.116
2023-07-16,Headphones,Accessories,West,6,7140,605.22,9994,275.1,Ocasional,9.4,4,3,1,0.085
2023-04-13,Monitor,Accessories,North,5,1015,85.06,801,1396.06,Premium,8.7,5,2,1,0.085
2024-08-12,Headphones,Accessories,North,4,524,52.31,5406,83.64,Ocasional,7.2,7,3,0,0.129
2023-07-19,Smartwatch,Electronics,North,2,1678,372.78,1506,856.42,Ocasional,9.9,9,3,1,0.064
2023-05-26,Tablet,Electronics,South,4,3260,969.76,1404,831.43,Ocasional,8.3,4,2,0,0.134
2024-10-18,Headphones,Accessories,South,5,720,214.31,6992,390.9,Nuevo,8.1,10,4,0,0.056
2024-05-04,Printer,Office,West,4,1792,417.99,7414,690.1,Ocasional,7.6,1,2,0,0.049
2022-06-18,Tablet,Electronics,South,9,3096,505.08,1623,149.85,Frecuente,6.5,5,2,1,0.117
2024-09-06,Keyboard,Accessories,South,5,1400,273.39,9778,1087.48,Premium,8.7,10,3,1,0.002
2023-02-05,Smartwatch,Electronics,North,4,508,37.94,3544,348.11,Premium,7.7,4,1,1,0.026
2022-09-16,Tablet,Electronics,East,7,2646,380.83,3524,306.21,Frecuente,9.7,7,3,1,0.011
2024-03-07,Mouse,Accessories,East,1,357,79.86,3321,486.02,Frecuente,9.9,9,1,0,0.077
2023-12-28,Tablet,Electronics,North,1,373,53.15,4881,1355.51,Frecuente,9.1,4,4,0,0.094
2023-03-24,Smartphone,Electronics,East,1,266,55.52,2189,1198.77,Frecuente,7.0,14,1,0,0.002
2024-10-07,Smartphone,Electronics,North,4,344,25.7,4535,1421.4,Frecuente,8.9,12,4,0,0.024
2024-06-17,Smartphone,Electronics,North,7,1806,308.92,2494,984.9,Ocasional,6.1,14,2,0,0.045
2023-03-10,Printer,Office,North,9,7281,396.28,988,1001.12,Ocasional,9.3,7,1,1,0.044
2024-06-28,Smartwatch,Electronics,West,7,3094,463.72,4002,730.45,Frecuente,8.0,5,2,0,0.015
2024-06-02,Keyboard,Accessories,East,2,252,67.37,6886,1359.68,Frecuente,9.7,14,2,0,0.026
2022-04-27,Camera,Electronics,East,9,2691,761.16,7749,776.1,Premium,7.5,11,2,1,0.127
2024-04-26,Printer,Office,West,6,990,102.83,3856,545.49,Premium,7.1,12,2,1,0.105
2022-06-05,Smartwatch,Electronics,South,4,3236,655.18,3575,967.76,Frecuente,10.0,3,2,0,0.044
2022-04-27,Laptop,Electronics,East,4,1076,124.56,7980,828.29,Premium,8.1,13,2,0,0.04
2022-08-10,Tablet,Electronics,North,4,1428,160.54,6971,203.55,Frecuente,9.5,8,3,1,0.012
2022-04-22,Keyboard,Accessories,East,5,1000,292.04,8405,601.23,Nuevo,9.6,11,2,0,0.052
2022-06-10,Smartwatch,Electronics,South,9,3429,998.82,9107,483.72,Ocasional,8.1,12,2,0,0.06
2023-10-17,Monitor,Accessories,West,5,4730,1416.1,8301,1273.31,Ocasional,7.8,2,4,0,0.136
2023-11-04,Monitor,Accessories,South,6,6630,512.6,9396,580.69,Premium,8.2,2,4,0,0.111
2024-10-22,Camera,Electronics,South,7,2296,138.93,4458,1235.9,Frecuente,9.4,1,4,0,0.072
2023-01-15,Monitor,Accessories,East,7,7420,1107.31,4249,674.74,Nuevo,9.9,10,1,0,0.02
2022-04-23,Printer,Office,South,7,2338,531.5,3554,1135.18,Frecuente,7.3,13,2,0,0.098
2022-06-11,Keyboard,Accessories,South,7,4039,420.29,2734,220.22,Ocasional,9.0,1,2,0,0.14
2023-05-19,Laptop,Electronics,East,2,990,76.87,7613,1388.48,Nuevo,7.1,2,2,0,0.012
2023-08-05,Laptop,Electronics,West,1,733,54.11,7287,731.23,Ocasional,8.4,7,3,0,0.127
2024-01-24,Smartphone,Electronics,East,3,2421,334.61,8113,404.5,Frecuente,9.2,6,1,0,0.027
2024-03-14,Keyboard,Accessories,East,8,832,214.81,2090,377.4,Ocasional,9.5,2,1,0,0.105
2022-05-13,Smartwatch,Electronics,East,1,483,98.15,5166,412.31,Premium,7.8,9,2,1,0.028
2023-02-27,Keyboard,Accessories,North,6,2508,480.48,2608,562.75,Premium,7.5,13,1,0,0.09
2023-10-01,Keyboard,Accessories,North,7,4032,426.13,8983,1081.93,Premium,7.0,3,4,0,0.036
2022-04-15,Keyboard,Accessories,East,8,3208,840.97,3040,1425.41,Nuevo,6.5,1,2,0,0.081
2024-05-10,Smartwatch,Electronics,South,6,3402,857.61,1867,1010.18,Ocasional,7.5,4,2,1,0.09
2024-12-06,Headphones,Accessories,North,1,541,52.5,5913,829.81,Frecuente,9.5,3,4,0,0.093
2022-02-08,Smartwatch,Electronics,West,7,1806,129.6,8851,683.92,Frecuente,7.7,7,1,0,0.102
2024-08-03,Headphones,Accessories,South,3,2433,515.28,9199,1245.73,Ocasional,7.3,2,3,1,0.01
2023-11-10,Keyboard,Accessories,East,6,5880,454.19,1412,1277.49,Nuevo,9.0,6,4,1,0.106
2023-05-24,Mouse,Accessories,West,3,3375,451.5,3595,453.7,Frecuente,6.9,2,2,0,0.023
2024-05-30,Tablet,Electronics,North,8,6960,1913.58,1958,1431.06,Frecuente,7.0,10,2,0,0.102
2024-08-06,Keyboard,Accessories,West,4,316,32.79,3424,604.77,Nuevo,9.7,7,3,1,0.019
2022-10-10,Tablet,Electronics,North,9,1404,89.43,5571,1204.12,Nuevo,6.3,2,4,1,0.072
2024-03-08,Keyboard,Accessories,North,9,5823,478.22,3165,1450.89,Nuevo,7.7,1,1,1,0.058
2024-05-16,Headphones,Accessories,South,6,2790,719.15,1141,1061.41,Frecuente,8.3,7,2,1,0.145
2024-05-31,Tablet,Electronics,West,7,1169,69.41,5345,259.1,Premium,6.9,9,2,1,0.095
2023-10-26,Printer,Office,East,8,6016,406.13,1001,887.48,Frecuente,7.1,3,4,1,0.013
2022-10-15,Smartwatch,Electronics,North,7,7154,1177.51,2653,195.79,Frecuente,6.9,5,4,0,0.105
2024-01-29,Keyboard,Accessories,West,2,370,102.74,504,1187.93,Nuevo,7.4,9,1,1,0.029
2024-03-16,Monitor,Accessories,West,1,430,113.57,1324,436.35,Premium,9.6,7,1,1,0.043
2022-04-28,Smartwatch,Electronics,West,1,946,280.53,4645,1048.92,Ocasional,7.7,2,2,0,0.057
2024-05-20,Tablet,Electronics,South,8,984,73.84,8581,1366.93,Nuevo,7.7,6,2,0,0.116
2022-11-26,Keyboard,Accessories,East,9,1467,372.17,7858,287.89,Nuevo,7.5,3,4,0,0.142
2023-08-16,Smartphone,Electronics,South,4,2444,155.42,1438,601.43,Ocasional,9.9,13,3,1,0.139
2023-11-02,Mouse,Accessories,North,9,8640,1254.3,830,977.74,Nuevo,6.5,12,4,0,0.026
2023-07-17,Smartwatch,Electronics,West,9,3861,536.04,3711,641.09,Premium,9.5,5,3,0,0.009
2022-07-24,Keyboard,Accessories,North,1,868,60.12,6696,278.73,Frecuente,7.3,4,3,0,0.124
2024-11-03,Laptop,Electronics,South,9,1746,260.5,7593,63.03,Premium,9.8,2,4,0,0.043
2024-08-19,Printer,Office,South,1,915,129.08,8319,621.77,Nuevo,7.3,11,3,0,0.087
2024-09-15,Smartwatch,Electronics,East,9,3591,423.0,3750,980.83,Nuevo,6.3,13,3,0,0.147
2023-01-28,Camera,Electronics,East,6,2562,612.36,2096,869.5,Premium,8.1,4,1,0,0.028
2022-11-28,Smartwatch,Electronics,West,9,5382,1037.04,750,251.24,Premium,6.9,9,4,0,0.056
2024-11-18,Smartwatch,Electronics,East,4,2792,170.96,1895,687.03,Frecuente,9.0,4,4,0,0.13
2022-04-23,Headphones,Accessories,East,4,2160,631.9,1119,566.82,Frecuente,8.6,13,2,0,0.097
2023-05-23,Monitor,Accessories,West,7,6377,1332.86,8677,425.82,Ocasional,8.7,5,2,0,0.141
2024-05-17,Smartphone,Electronics,East,8,5264,1051.5,3049,1099.32,Frecuente,6.8,2,2,1,0.095
2023-12-18,Laptop,Electronics,North,2,1346,196.5,8319,478.29,Ocasional,8.8,13,4,1,0.046
2023-08-19,Camera,Electronics,South,7,7301,1311.65,5755,819.41,Ocasional,7.2,14,3,1,0.121
2023-04-20,Keyboard,Accessories,South,2,2016,198.26,5619,1386.37,Frecuente,10.0,6,2,0,0.114
2022-06-30,Laptop,Electronics,North,6,1266,220.5,4820,818.13,Premium,8.9,13,2,0,0.14
2023-04-11,Mouse,Accessories,West,2,140,35.18,8282,933.19,Nuevo,8.4,4,2,1,0.071
2024-07-22,Camera,Electronics,East,8,6520,1073.62,912,128.4,Ocasional,9.5,4,3,0,0.075
2022-02-19,Keyboard,Accessories,East,1,582,29.91,1381,283.64,Frecuente,8.4,8,1,0,0.049
2024-03-10,Printer,Office,West,1,245,14.5,4522,169.41,Frecuente,8.2,9,1,0,0.04
2024-04-27,Mouse,Accessories,South,1,504,143.12,4247,1151.92,Nuevo,6.9,6,2,0,0.149
2022-10-06,Monitor,Accessories,South,6,6834,1211.75,5683,1257.16,Ocasional,8.7,12,4,0,0.147
2022-10-01,Headphones,Accessories,West,8,5712,1191.02,7509,295.95,Ocasional,7.5,12,4,0,0.079
2023-05-09,Laptop,Electronics,South,5,4485,347.99,6081,344.52,Ocasional,6.2,2,2,0,0.143
2024-06-02,Headphones,Accessories,West,8,2304,291.46,2945,498.35,Nuevo,9.3,14,2,0,0.053
2024-06-23,Mouse,Accessories,North,6,6576,815.56,3609,894.79,Frecuente,6.2,3,2,0,0.127
2022-11-16,Keyboard,Accessories,South,9,10629,2843.54,7647,940.26,Ocasional,8.7,8,4,1,0.095
2022-03-12,Camera,Electronics,East,1,706,153.59,2413,1036.4,Frecuente,6.6,6,1,1,0.108
2022-04-16,Headphones,Accessories,South,1,977,103.82,5289,1359.69,Ocasional,7.7,7,2,0,0.108
2023-04-16,Smartwatch,Electronics,South,4,776,73.16,5618,456.66,Nuevo,9.4,2,2,0,0.095
2022-10-12,Tablet,Electronics,West,4,3932,309.43,7627,994.96,Nuevo,6.4,5,4,0,0.128
2022-10-29,Keyboard,Accessories,East,3,1263,368.46,7286,848.39,Ocasional,8.7,1,4,0,0.059
2022-08-01,Keyboard,Accessories,East,8,7064,745.24,4914,472.64,Ocasional,8.5,14,3,1,0.127
2023-04-20,Keyboard,Accessories,West,4,4740,746.77,3437,1362.97,Nuevo,9.5,3,2,1,0.028
2024-03-25,Printer,Office,South,7,4522,1137.23,3995,161.32,Nuevo,6.7,7,1,0,0.03
2023-12-28,Tablet,Electronics,South,7,2009,183.19,4410,1073.76,Ocasional,9.2,4,4,1,0.108
